0,1,2
21.849400000000003,-0.11309999999999931,0.8
21.889400000000002,-0.11309999999999931,0.8
21.9294,-0.11309999999999931,0.8
21.969400000000004,-0.11309999999999931,0.8
22.009400000000003,-0.11309999999999931,0.8
22.049400000000006,-0.11309999999999931,0.8
22.089400000000005,-0.11309999999999931,0.8
22.129400000000004,-0.11309999999999931,0.8
22.169400000000003,-0.11309999999999931,0.8
22.209400000000002,-0.11309999999999931,0.8
22.2494,-0.11309999999999931,0.8
22.289400000000004,-0.11309999999999931,0.8
22.329400000000003,-0.11309999999999931,0.8
22.369400000000006,-0.11309999999999931,0.8
22.409400000000005,-0.11309999999999931,0.8
22.449400000000004,-0.11309999999999931,0.8
22.489400000000003,-0.11309999999999931,0.8
22.529400000000003,-0.11309999999999931,0.8
22.5694,-0.11309999999999931,0.8
22.609400000000004,-0.11309999999999931,0.8
22.649400000000004,-0.11309999999999931,0.8
22.689400000000006,-0.11309999999999931,0.8
22.729400000000005,-0.11309999999999931,0.8
22.769400000000005,-0.11309999999999931,0.8
22.809400000000004,-0.11309999999999931,0.8
22.849400000000003,-0.11309999999999931,0.8
22.889400000000002,-0.11309999999999931,0.8
22.9294,-0.11309999999999931,0.8
22.969400000000004,-0.11309999999999931,0.8
23.009400000000003,-0.11309999999999931,0.8
23.049400000000006,-0.11309999999999931,0.8
23.089400000000005,-0.11309999999999931,0.8
23.129400000000004,-0.11309999999999931,0.8
23.169400000000003,-0.11309999999999931,0.8
23.209400000000002,-0.11309999999999931,0.8
23.2494,-0.11309999999999931,0.8
23.289400000000004,-0.11309999999999931,0.8
23.329400000000003,-0.11309999999999931,0.8
23.369400000000006,-0.11309999999999931,0.8
23.409400000000005,-0.11309999999999931,0.8
23.449400000000004,-0.11309999999999931,0.8
23.489400000000003,-0.11309999999999931,0.8
23.529400000000003,-0.11309999999999931,0.8
23.5694,-0.11309999999999931,0.8
23.609400000000004,-0.11309999999999931,0.8
23.649400000000004,-0.11309999999999931,0.8
23.689400000000006,-0.11309999999999931,0.8
23.729400000000005,-0.11309999999999931,0.8
23.769400000000005,-0.11309999999999931,0.8
23.809400000000004,-0.11309999999999931,0.8
23.849400000000003,-0.11309999999999931,0.8
23.889400000000002,-0.11309999999999931,0.8
23.9294,-0.11309999999999931,0.8
23.969400000000004,-0.11309999999999931,0.8
24.009400000000003,-0.11309999999999931,0.8
24.049400000000006,-0.11309999999999931,0.8
24.089400000000005,-0.11309999999999931,0.8
24.129400000000004,-0.11309999999999931,0.8
24.169400000000003,-0.11309999999999931,0.8
24.209400000000002,-0.11309999999999931,0.8
24.2494,-0.11309999999999931,0.8
24.2894,-0.11309999999999931,0.8
24.329400000000007,-0.11309999999999931,0.8
24.369400000000006,-0.11309999999999931,0.8
24.409400000000005,-0.11309999999999931,0.8
24.449400000000004,-0.11309999999999931,0.8
24.489400000000003,-0.11309999999999931,0.8
24.529400000000003,-0.11309999999999931,0.8
24.5694,-0.11309999999999931,0.8
24.609400000000008,-0.11309999999999931,0.8
24.6494,-0.11309999999999931,0.8
24.689400000000006,-0.11309999999999931,0.8
24.729400000000005,-0.11309999999999931,0.8
24.769400000000005,-0.11309999999999931,0.8
24.809400000000004,-0.11309999999999931,0.8
24.849400000000003,-0.11309999999999931,0.8
24.889400000000002,-0.11309999999999931,0.8
24.9294,-0.11309999999999931,0.8
24.969400000000007,-0.11309999999999931,0.8
25.0094,-0.11309999999999931,0.8
25.049400000000006,-0.11309999999999931,0.8
25.089400000000005,-0.11309999999999931,0.8
25.129400000000004,-0.11309999999999931,0.8
25.169400000000003,-0.11309999999999931,0.8
25.209400000000002,-0.11309999999999931,0.8
25.2494,-0.11309999999999931,0.8
25.2894,-0.11309999999999931,0.8
25.329400000000007,-0.11309999999999931,0.8
25.369400000000006,-0.11309999999999931,0.8
25.409400000000005,-0.11309999999999931,0.8
25.449400000000004,-0.11309999999999931,0.8
25.489400000000003,-0.11309999999999931,0.8
25.529400000000003,-0.11309999999999931,0.8
25.5694,-0.11309999999999931,0.8
25.609400000000008,-0.11309999999999931,0.8
25.6494,-0.11309999999999931,0.8
